DATAFLOW,LAST UPDATE,freq,currency,estruct,ecase,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2007,22725.92,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2008,23430.44,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2009,24012.88,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2010,24379.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2011,24016.32,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2012,24506.02,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2013,23458.61,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2014,23327.54,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2015,23071.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2016,23408.47,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2017,23876.60,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2018,24803.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2019,25646.80,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2020,25869.57,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2021,27005.08,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2022,28427.11,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2023,30602.18,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Portugal,2024,33893.83,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2008,7915.57,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2009,7150.16,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2010,7744.87,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2011,8162.78,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2012,8001.46,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2013,8681.28,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2014,9220.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2015,10235.64,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2016,11037.86,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2017,12099.93,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2018,13339.18,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2019,14460.74,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2020,15259.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2021,16139.64,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2022,18167.96,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2023,21050.15,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Romania,2024,25309.05,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2000,41369.30,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2001,40643.32,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2002,43401.12,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2003,44278.73,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2004,45869.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2005,46776.84,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2006,48487.64,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2007,52728.08,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2008,53579.54,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2009,50903.94,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2010,58087.93,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2011,62639.26,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2012,66946.84,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2013,68946.89,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2014,67846.57,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2015,66779.71,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2016,67423.88,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2017,67846.10,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2018,65376.72,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2019,64855.18,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2020,66733.37,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2021,70971.47,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2022,70377.44,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2023,68414.12,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Sweden,2024,72294.06,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2000,11463.45,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2001,12744.29,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2002,13896.55,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2003,15034.39,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2004,16022.09,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2005,16949.44,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2006,17831.99,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2007,19641.77,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2008,21113.85,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2009,21565.36,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2010,22568.26,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2011,23135.69,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2012,23414.95,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2013,23648.36,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2014,23961.13,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2015,24124.91,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2016,24404.69,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2017,24974.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2018,25804.76,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2019,26596.35,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2020,27793.58,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2021,29202.45,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2022,31336.80,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2023,34227.77,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovenia,2024,35729.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2000,8393.29,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2001,8667.98,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2002,9099.95,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2003,9609.53,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2004,10495.29,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2005,11289.02,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2006,12037.97,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2007,12816.80,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2008,14046.30,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2009,14529.05,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2010,14987.38,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2011,15285.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2012,15594.54,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2013,15873.17,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2014,16500.65,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,Euro,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Slovakia,2015,16853.50,,
