DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,aircraft,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2015-03,1050,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2015-04,1090,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2015-05,1296,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2015-06,1703,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2015-07,1657,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2015-08,1664,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2015-09,1126,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2015-10,745,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2015-11,988,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2015-12,987,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-01,1007,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-02,1005,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-03,1076,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-04,1102,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-05,1245,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-06,1573,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-07,1644,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-08,1616,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-09,1577,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-10,1188,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-11,944,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2016-12,962,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-01,1000,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-02,914,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-03,1016,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-04,1041,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-05,1214,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-06,1526,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-07,1650,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-08,1664,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-09,1638,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-10,1315,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-11,1276,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2017-12,1238,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-01,1292,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-02,1202,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-03,1325,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-04,1402,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-05,1640,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-06,2111,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-07,2238,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-08,2277,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-09,2161,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-10,1590,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-11,1230,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2018-12,1206,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-01,1210,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-02,1107,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-03,1221,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-04,1330,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-05,1621,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-06,1941,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-07,2012,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-08,2045,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-09,1985,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-10,1548,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-11,1314,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2019-12,1246,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2020-01,1316,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2020-02,1247,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2020-03,580,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2020-06,130,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2020-07,735,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2020-08,993,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2020-09,696,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2020-10,562,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2020-11,232,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2020-12,257,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-01,189,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-02,22,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-03,83,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-04,185,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-05,278,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-06,874,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-07,1306,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-08,1413,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-09,1397,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-10,1133,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-11,1095,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2021-12,1123,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-01,782,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-02,688,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-03,930,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-04,1241,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-05,1476,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-06,1843,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-07,2007,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-08,2014,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-09,1930,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-10,1583,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-11,1099,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2022-12,1121,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-01,1157,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-02,1043,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-03,1201,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-04,1446,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-05,1736,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-06,2162,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-07,2243,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-08,2291,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-09,2277,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-10,1859,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-11,1269,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2023-12,1241,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-01,1290,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-02,1230,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-03,1329,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-04,1856,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-05,2260,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-06,2630,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-07,2659,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-08,2738,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-09,2693,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-10,2264,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-11,1460,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2024-12,1429,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2025-01,1494,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2025-02,1394,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2025-03,1638,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2025-04,2325,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2025-05,2707,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2025-06,2914,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2025-07,2976,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2025-08,3111,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2025-09,2923,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,POZNAN/LAWICA airport,2025-10,2544,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-01,402,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-02,370,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-03,534,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-04,485,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-05,577,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-06,573,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-07,642,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-08,663,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-09,668,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-10,618,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-11,559,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2011-12,633,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2012-01,616,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2012-02,447,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2012-03,624,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2012-04,478,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Flight,Commercial passenger air flights,Total transport,Total,RZESZOW/JASIONKA airport,2012-05,512,,
